speaker_id,total_utterances,train_utterances,train_small_utterances,test_utterances,part_utterances,unknown_utterances,group_count,groups
2225,1,0,0,0,1,0,1,part
2226,1,0,0,0,1,0,1,part
2227,2,0,0,0,2,0,1,part
2228,1,0,0,0,1,0,1,part
2229,3,0,0,0,3,0,1,part
2231,3,0,0,0,3,0,1,part
2234,1,0,0,0,1,0,1,part
2235,1,0,0,0,1,0,1,part
2238,2,0,0,0,2,0,1,part
2239,1,0,0,0,1,0,1,part
2240,1,0,0,0,1,0,1,part
2241,1,0,0,0,1,0,1,part
2242,3,0,0,0,3,0,1,part
2243,2,0,0,0,2,0,1,part
2244,1,0,0,0,1,0,1,part
2245,1,0,0,0,1,0,1,part
2246,2,0,0,0,2,0,1,part
2247,1,0,0,0,1,0,1,part
2248,2,0,0,0,2,0,1,part
2249,49,0,0,0,49,0,1,part
2250,82,0,0,0,82,0,1,part
2251,30,0,0,0,30,0,1,part
2253,20,0,0,0,20,0,1,part
2254,51,0,0,0,51,0,1,part
2256,59,0,0,0,59,0,1,part
2257,4,0,0,0,4,0,1,part
2258,3,0,0,0,3,0,1,part
2259,11,0,0,0,11,0,1,part
2260,39,0,0,0,39,0,1,part
2261,15,0,0,0,15,0,1,part
2262,5,0,0,0,5,0,1,part
2263,2,0,0,0,2,0,1,part
2264,7,0,0,0,7,0,1,part
2265,58,0,0,0,58,0,1,part
2266,8,0,0,0,8,0,1,part
2268,9,0,0,0,9,0,1,part
2269,17,0,0,0,17,0,1,part
2270,3,0,0,0,3,0,1,part
2271,42,0,0,0,42,0,1,part
2272,10,0,0,0,10,0,1,part
2273,21,0,0,0,21,0,1,part
2274,51,0,0,0,51,0,1,part
2275,4,0,0,0,4,0,1,part
2276,42,0,0,0,42,0,1,part
2277,29,0,0,0,29,0,1,part
2278,17,0,0,0,17,0,1,part
2279,7,0,0,0,7,0,1,part
2280,26,0,0,0,26,0,1,part
2281,20,0,0,0,20,0,1,part
2282,17,0,0,0,17,0,1,part
2283,15,0,0,0,15,0,1,part
2284,4,0,0,0,4,0,1,part
