speaker_id,split,ranking_sha256
591,train,d475c2a708204013158014f646c7c4e69abba7abde4300dd972a7278bb1ed0ee
592,validation,db1dcdf5d333e0055f869126abb160f8ef9e65944ec4d62fd6f0b673aeb56278
593,final_test,f357ebaf1bf4b626e5378ed79cab767a9ef47907d36837bd059cc23b1a732c14
594,train,938c5c5f05a6837cefd28d972d604c6fe8444b37c2040ff2585fba010702b64c
595,train,5f1098801611a4a19eec2b54626d1c532f7a9d5ab04190be4382a479f6158e54
596,train,2d66da166a9b8f84f3a00dfa3ba21e8cb968a6e7949f1eb5fe9df7608be08b17
597,train,a1bb011a97b98dd903a7c928594bfe5a28b172d109947c4753cd90736f8a6665
598,train,bf71706badc67e3ba7588f7eeb8d970a6c842f1164c98a5a5024aa5ffa97bb9e
599,final_test,fea2365f3054dce99716ae796534c8908cbc5b2eb83d81d3ad565525503cc622
600,validation,e3dd6b669cdb0214fe7fd939d2335ad60717d958ec40e6ef4d564f6d7b75cb3a
601,train,38fe528027c7e367004101780244fb6f6b6eb2044981db936844ce9e39aa7dfc
602,validation,d973c00be98c05f2c5dcfce11bf8a46d9ee779c22f55e54b99811117f7f61295
603,train,3859273f4b20504de3723c030b5539f45ec3956cfb72c5c205f9ac74556207b8
604,train,67f3ff4be26beb7e7d41c5a839fbae84b318d987bef37394e06d0d1f1b7379ea
605,train,523dc3e6385b5375ce25bd2c10cf132e46b862b3f41d3d02865f2ec5619dc99b
606,train,685d6a0737c816ae0c1fe24c1a5f7223abe5a266843fc19c14e70ead0c3983b2
607,train,0d645150549f2c5714345e05af579440870a528603eece3eef75e30be9bb9b5a
608,train,25ceeb56a9cb5e91f83671180f4aa85469afcd38583495b9a3a33302a6e1773c
609,final_test,ef6664fe6a338e7365ea1d14c7a1eb71b2ddeb26ce555a3aa70e07a43ad083c7
610,train,2cf330ac9ff646dbae655b80456c12d84216208d53ce4854f785e25493bb33c0
